submit_date,test_id,PM2.5,PM10,O3
2018-03-25,yungang_aq#2,118.0,166.0,28.0
2018-03-25,yungang_aq#3,126.0,176.0,46.0
2018-03-25,yungang_aq#4,138.0,178.0,57.0
2018-03-25,yungang_aq#5,143.0,163.0,103.0
2018-03-25,yungang_aq#6,133.0,137.0,135.0
2018-03-25,yungang_aq#7,132.0,136.0,170.0
2018-03-25,yungang_aq#8,130.0,134.0,191.0
2018-03-25,yungang_aq#9,132.0,140.0,193.0
2018-03-25,yungang_aq#10,150.0,165.0,193.0
2018-03-25,yungang_aq#11,160.0,184.0,168.0
2018-03-25,yungang_aq#12,172.0,202.0,141.0
2018-03-25,yungang_aq#13,181.0,201.0,133.0
2018-03-25,yungang_aq#14,168.0,174.0,135.0
2018-03-25,yungang_aq#15,168.0,170.0,120.0
2018-03-25,yungang_aq#16,159.0,,110.0
2018-03-25,yungang_aq#17,164.0,,98.0
2018-03-25,yungang_aq#18,154.0,,91.0
2018-03-25,yungang_aq#19,143.0,,84.0
2018-03-25,yungang_aq#20,144.0,,83.0
2018-03-25,yungang_aq#21,137.0,,85.0
2018-03-25,yungang_aq#22,137.0,,78.0
2018-03-25,yungang_aq#23,132.0,,75.0
2018-03-25,yungang_aq#24,140.0,,53.0
2018-03-25,yungang_aq#25,170.0,177.0,50.0
2018-03-25,yungang_aq#26,194.0,218.0,62.0
2018-03-25,yungang_aq#27,196.0,208.0,95.0
2018-03-25,yungang_aq#28,204.0,207.0,100.0
2018-03-25,yungang_aq#29,233.0,235.0,104.0
2018-03-25,yungang_aq#30,235.0,235.0,106.0
2018-03-25,yungang_aq#31,210.0,215.0,145.0
2018-03-25,yungang_aq#32,202.0,214.0,171.0
2018-03-25,yungang_aq#33,226.0,243.0,130.0
2018-03-25,yungang_aq#34,232.0,234.0,105.0
2018-03-25,yungang_aq#35,226.0,230.0,84.0
2018-03-25,yungang_aq#36,243.0,248.0,77.0
2018-03-25,yungang_aq#37,250.0,251.0,63.0
2018-03-25,yungang_aq#38,255.0,,85.0
2018-03-25,yungang_aq#39,252.0,,83.0
2018-03-25,yungang_aq#40,251.0,,71.0
2018-03-25,yungang_aq#41,252.0,,55.0
2018-03-25,yungang_aq#42,215.0,,60.0
2018-03-25,yungang_aq#43,190.0,,60.0
2018-03-25,yungang_aq#44,195.0,198.0,51.0
2018-03-25,yungang_aq#45,228.0,234.0,72.0
2018-03-25,yungang_aq#46,200.0,273.0,78.0
2018-03-25,yungang_aq#47,188.0,921.0,69.0
2018-03-25,gucheng_aq#0,121.0,154.0,6.0
2018-03-25,gucheng_aq#1,122.0,168.0,26.0
2018-03-25,gucheng_aq#2,118.0,173.0,52.0
2018-03-25,gucheng_aq#3,125.0,163.0,64.0
2018-03-25,gucheng_aq#4,132.0,161.0,76.0
2018-03-25,gucheng_aq#5,144.0,162.0,75.0
2018-03-25,gucheng_aq#6,152.0,176.0,106.0
2018-03-25,gucheng_aq#7,138.0,142.0,149.0
2018-03-25,gucheng_aq#8,132.0,139.0,183.0
2018-03-25,gucheng_aq#9,124.0,137.0,187.0
2018-03-25,gucheng_aq#10,140.0,166.0,178.0
2018-03-25,gucheng_aq#11,156.0,185.0,162.0
2018-03-25,gucheng_aq#12,172.0,207.0,125.0
2018-03-25,gucheng_aq#13,175.0,220.0,73.0
2018-03-25,gucheng_aq#14,186.0,271.0,6.0
2018-03-25,gucheng_aq#15,183.0,249.0,3.0
2018-03-25,gucheng_aq#16,167.0,206.0,10.0
2018-03-25,gucheng_aq#17,151.0,161.0,34.0
2018-03-25,gucheng_aq#18,145.0,147.0,18.0
2018-03-25,gucheng_aq#19,145.0,153.0,6.0
2018-03-25,gucheng_aq#20,146.0,151.0,26.0
2018-03-25,gucheng_aq#21,142.0,,27.0
2018-03-25,gucheng_aq#22,131.0,,30.0
2018-03-25,gucheng_aq#23,139.0,147.0,10.0
2018-03-25,gucheng_aq#24,167.0,214.0,6.0
2018-03-25,gucheng_aq#25,184.0,240.0,29.0
2018-03-25,gucheng_aq#26,193.0,226.0,60.0
2018-03-25,gucheng_aq#27,195.0,216.0,79.0
2018-03-25,gucheng_aq#28,200.0,,119.0
2018-03-25,gucheng_aq#29,214.0,,121.0
2018-03-25,gucheng_aq#30,239.0,240.0,110.0
2018-03-25,gucheng_aq#31,234.0,250.0,111.0
2018-03-25,gucheng_aq#32,243.0,255.0,107.0
2018-03-25,gucheng_aq#33,240.0,258.0,104.0
2018-03-25,gucheng_aq#34,257.0,263.0,103.0
2018-03-25,gucheng_aq#35,250.0,259.0,98.0
2018-03-25,gucheng_aq#36,259.0,273.0,49.0
2018-03-25,gucheng_aq#37,267.0,300.0,3.0
2018-03-25,gucheng_aq#38,278.0,325.0,3.0
2018-03-25,gucheng_aq#39,254.0,295.0,7.0
2018-03-25,gucheng_aq#40,246.0,250.0,12.0
2018-03-25,gucheng_aq#41,241.0,,12.0
2018-03-25,gucheng_aq#42,234.0,,3.0
2018-03-25,gucheng_aq#43,231.0,237.0,2.0
2018-03-25,gucheng_aq#44,242.0,261.0,10.0
2018-03-25,gucheng_aq#45,222.0,223.0,55.0
2018-03-25,gucheng_aq#46,208.0,282.0,74.0
2018-03-25,gucheng_aq#47,198.0,1166.0,68.0
2018-03-25,fangshan_aq#0,112.0,189.0,14.0
2018-03-25,fangshan_aq#1,119.0,187.0,42.0
2018-03-25,fangshan_aq#2,105.0,158.0,57.0
2018-03-25,fangshan_aq#3,112.0,176.0,79.0
2018-03-25,fangshan_aq#4,122.0,179.0,87.0
2018-03-25,fangshan_aq#5,115.0,160.0,117.0
2018-03-25,fangshan_aq#6,126.0,143.0,152.0
2018-03-25,fangshan_aq#7,130.0,135.0,180.0
2018-03-25,fangshan_aq#8,128.0,172.0,185.0
2018-03-25,fangshan_aq#9,125.0,157.0,186.0
2018-03-25,fangshan_aq#10,142.0,186.0,163.0
2018-03-25,fangshan_aq#11,154.0,210.0,141.0
2018-03-25,fangshan_aq#12,176.0,238.0,103.0
2018-03-25,fangshan_aq#13,176.0,238.0,118.0
2018-03-25,fangshan_aq#14,182.0,263.0,26.0
2018-03-25,fangshan_aq#15,174.0,272.0,5.0
2018-03-25,fangshan_aq#16,189.0,252.0,4.0
2018-03-25,fangshan_aq#17,181.0,235.0,3.0
2018-03-25,fangshan_aq#18,177.0,220.0,2.0
2018-03-25,fangshan_aq#19,168.0,203.0,2.0
2018-03-25,fangshan_aq#20,158.0,178.0,
2018-03-25,fangshan_aq#21,142.0,145.0,9.0
2018-03-25,fangshan_aq#22,145.0,152.0,3.0
2018-03-25,fangshan_aq#23,136.0,151.0,10.0
2018-03-25,fangshan_aq#24,143.0,180.0,12.0
2018-03-25,fangshan_aq#25,181.0,245.0,27.0
2018-03-25,fangshan_aq#26,217.0,266.0,46.0
2018-03-25,fangshan_aq#27,203.0,241.0,56.0
2018-03-25,fangshan_aq#28,228.0,268.0,75.0
2018-03-25,fangshan_aq#29,233.0,268.0,88.0
2018-03-25,fangshan_aq#30,196.0,221.0,155.0
2018-03-25,fangshan_aq#31,224.0,267.0,198.0
2018-03-25,fangshan_aq#32,203.0,246.0,174.0
2018-03-25,fangshan_aq#33,193.0,245.0,182.0
2018-03-25,fangshan_aq#34,210.0,271.0,155.0
2018-03-25,fangshan_aq#35,310.0,312.0,59.0
2018-03-25,fangshan_aq#36,451.0,,30.0
2018-03-25,fangshan_aq#37,,,
2018-03-25,fangshan_aq#38,,,
2018-03-25,fangshan_aq#39,,,
2018-03-25,fangshan_aq#40,,,
2018-03-25,fangshan_aq#41,,,
2018-03-25,fangshan_aq#42,,,
2018-03-25,fangshan_aq#43,,,
2018-03-25,fangshan_aq#44,,,
2018-03-25,fangshan_aq#45,,,
2018-03-25,fangshan_aq#46,,,
2018-03-25,fangshan_aq#47,,,
2018-03-25,daxing_aq#0,120.0,139.0,19.0
2018-03-25,daxing_aq#1,126.0,143.0,41.0
2018-03-25,daxing_aq#2,129.0,173.0,43.0
2018-03-25,daxing_aq#3,137.0,159.0,64.0
2018-03-25,daxing_aq#4,125.0,147.0,82.0
2018-03-25,daxing_aq#5,131.0,,110.0
2018-03-25,daxing_aq#6,135.0,145.0,120.0
2018-03-25,daxing_aq#7,116.0,134.0,143.0
2018-03-25,daxing_aq#8,125.0,149.0,176.0
2018-03-25,daxing_aq#9,144.0,149.0,181.0
2018-03-25,daxing_aq#10,164.0,175.0,160.0
2018-03-25,daxing_aq#11,169.0,190.0,126.0
2018-03-25,daxing_aq#12,175.0,195.0,88.0
2018-03-25,daxing_aq#13,194.0,222.0,20.0
2018-03-25,daxing_aq#14,205.0,218.0,24.0
2018-03-25,daxing_aq#15,164.0,169.0,77.0
2018-03-25,daxing_aq#16,166.0,180.0,70.0
2018-03-25,daxing_aq#17,162.0,168.0,63.0
2018-03-25,daxing_aq#18,161.0,,41.0
2018-03-25,daxing_aq#19,193.0,,2.0
2018-03-25,daxing_aq#20,202.0,,2.0
2018-03-25,daxing_aq#21,285.0,,2.0
2018-03-25,daxing_aq#22,229.0,,2.0
2018-03-25,daxing_aq#23,258.0,,2.0
2018-03-25,daxing_aq#24,311.0,,2.0
2018-03-25,daxing_aq#25,293.0,,2.0
2018-03-25,daxing_aq#26,427.0,,14.0
2018-03-25,daxing_aq#27,,,
2018-03-25,daxing_aq#28,,243.0,52.0
2018-03-25,daxing_aq#29,,,
2018-03-25,daxing_aq#30,,,
2018-03-25,daxing_aq#31,,,
2018-03-25,daxing_aq#32,,,
2018-03-25,daxing_aq#33,180.0,250.0,162.0
2018-03-25,daxing_aq#34,182.0,250.0,142.0
2018-03-25,daxing_aq#35,185.0,267.0,86.0
2018-03-25,daxing_aq#36,190.0,292.0,14.0
2018-03-25,daxing_aq#37,204.0,297.0,2.0
2018-03-25,daxing_aq#38,212.0,305.0,2.0
2018-03-25,daxing_aq#39,215.0,304.0,2.0
2018-03-25,daxing_aq#40,223.0,294.0,2.0
2018-03-25,daxing_aq#41,236.0,279.0,2.0
2018-03-25,daxing_aq#42,238.0,273.0,2.0
2018-03-25,daxing_aq#43,242.0,258.0,2.0
2018-03-25,daxing_aq#44,229.0,257.0,31.0
2018-03-25,daxing_aq#45,198.0,295.0,67.0
2018-03-25,daxing_aq#46,166.0,1213.0,64.0
2018-03-25,daxing_aq#47,191.0,2166.0,49.0
2018-03-25,yizhuang_aq#0,97.0,112.0,45.0
2018-03-25,yizhuang_aq#1,91.0,116.0,40.0
2018-03-25,yizhuang_aq#2,102.0,126.0,58.0
2018-03-25,yizhuang_aq#3,111.0,122.0,75.0
2018-03-25,yizhuang_aq#4,122.0,124.0,95.0
2018-03-25,yizhuang_aq#5,116.0,120.0,117.0
2018-03-25,yizhuang_aq#6,128.0,,137.0
2018-03-25,yizhuang_aq#7,123.0,,166.0
2018-03-25,yizhuang_aq#8,121.0,,177.0
2018-03-25,yizhuang_aq#9,122.0,,182.0
2018-03-25,yizhuang_aq#10,131.0,138.0,168.0
2018-03-25,yizhuang_aq#11,138.0,147.0,133.0
2018-03-25,yizhuang_aq#12,140.0,169.0,91.0
2018-03-25,yizhuang_aq#13,147.0,165.0,78.0
2018-03-25,yizhuang_aq#14,140.0,172.0,53.0
2018-03-25,yizhuang_aq#15,136.0,163.0,36.0
2018-03-25,yizhuang_aq#16,123.0,142.0,58.0
2018-03-25,yizhuang_aq#17,129.0,162.0,34.0
2018-03-25,yizhuang_aq#18,129.0,149.0,25.0
2018-03-25,yizhuang_aq#19,128.0,143.0,32.0
2018-03-25,yizhuang_aq#20,132.0,145.0,16.0
2018-03-25,yizhuang_aq#21,134.0,154.0,2.0
2018-03-25,yizhuang_aq#22,131.0,165.0,2.0
2018-03-25,yizhuang_aq#23,148.0,201.0,2.0
2018-03-25,yizhuang_aq#24,170.0,237.0,2.0
2018-03-25,yizhuang_aq#25,179.0,254.0,7.0
2018-03-25,yizhuang_aq#26,177.0,229.0,20.0
2018-03-25,yizhuang_aq#27,177.0,221.0,49.0
2018-03-25,yizhuang_aq#28,187.0,211.0,81.0
2018-03-25,yizhuang_aq#29,187.0,190.0,118.0
2018-03-25,yizhuang_aq#30,175.0,,157.0
2018-03-25,yizhuang_aq#31,161.0,,169.0
2018-03-25,yizhuang_aq#32,150.0,167.0,170.0
2018-03-25,yizhuang_aq#33,182.0,238.0,144.0
2018-03-25,yizhuang_aq#34,185.0,236.0,132.0
2018-03-25,yizhuang_aq#35,181.0,241.0,90.0
2018-03-25,yizhuang_aq#36,192.0,261.0,42.0
2018-03-25,yizhuang_aq#37,193.0,272.0,3.0
2018-03-25,yizhuang_aq#38,199.0,240.0,4.0
2018-03-25,yizhuang_aq#39,214.0,260.0,2.0
2018-03-25,yizhuang_aq#40,229.0,273.0,2.0
2018-03-25,yizhuang_aq#41,229.0,269.0,2.0
2018-03-25,yizhuang_aq#42,237.0,258.0,2.0
2018-03-25,yizhuang_aq#43,245.0,253.0,2.0
2018-03-25,yizhuang_aq#44,226.0,237.0,15.0
2018-03-25,yizhuang_aq#45,206.0,239.0,45.0
2018-03-25,yizhuang_aq#46,156.0,845.0,59.0
2018-03-25,yizhuang_aq#47,171.0,1868.0,49.0
2018-03-25,tongzhou_aq#0,103.0,152.0,12.0
2018-03-25,tongzhou_aq#1,109.0,130.0,41.0
2018-03-25,tongzhou_aq#2,121.0,142.0,56.0
2018-03-25,tongzhou_aq#3,122.0,133.0,85.0
2018-03-25,tongzhou_aq#4,132.0,,101.0
2018-03-25,tongzhou_aq#5,137.0,158.0,134.0
2018-03-25,tongzhou_aq#6,145.0,,150.0
2018-03-25,tongzhou_aq#7,142.0,143.0,179.0
2018-03-25,tongzhou_aq#8,139.0,140.0,186.0
2018-03-25,tongzhou_aq#9,140.0,142.0,198.0
2018-03-25,tongzhou_aq#10,137.0,145.0,184.0
2018-03-25,tongzhou_aq#11,143.0,159.0,152.0
2018-03-25,tongzhou_aq#12,155.0,177.0,71.0
2018-03-25,tongzhou_aq#13,170.0,206.0,25.0
2018-03-25,tongzhou_aq#14,182.0,220.0,48.0
2018-03-25,tongzhou_aq#15,179.0,208.0,43.0
2018-03-25,tongzhou_aq#16,180.0,215.0,12.0
2018-03-25,tongzhou_aq#17,156.0,184.0,24.0
2018-03-25,tongzhou_aq#18,180.0,218.0,2.0
2018-03-25,tongzhou_aq#19,184.0,236.0,2.0
2018-03-25,tongzhou_aq#20,193.0,223.0,2.0
2018-03-25,tongzhou_aq#21,199.0,223.0,4.0
2018-03-25,tongzhou_aq#22,212.0,235.0,2.0
2018-03-25,tongzhou_aq#23,195.0,221.0,2.0
2018-03-25,tongzhou_aq#24,203.0,228.0,5.0
2018-03-25,tongzhou_aq#25,201.0,235.0,20.0
2018-03-25,tongzhou_aq#26,205.0,232.0,40.0
2018-03-25,tongzhou_aq#27,204.0,217.0,67.0
2018-03-25,tongzhou_aq#28,208.0,,94.0
2018-03-25,tongzhou_aq#29,206.0,208.0,123.0
2018-03-25,tongzhou_aq#30,198.0,207.0,150.0
2018-03-25,tongzhou_aq#31,182.0,196.0,167.0
2018-03-25,tongzhou_aq#32,186.0,197.0,165.0
2018-03-25,tongzhou_aq#33,191.0,210.0,161.0
2018-03-25,tongzhou_aq#34,189.0,223.0,145.0
2018-03-25,tongzhou_aq#35,192.0,230.0,109.0
2018-03-25,tongzhou_aq#36,205.0,251.0,63.0
2018-03-25,tongzhou_aq#37,214.0,266.0,22.0
2018-03-25,tongzhou_aq#38,234.0,281.0,16.0
2018-03-25,tongzhou_aq#39,244.0,274.0,16.0
2018-03-25,tongzhou_aq#40,252.0,265.0,20.0
2018-03-25,tongzhou_aq#41,256.0,258.0,3.0
2018-03-25,tongzhou_aq#42,257.0,260.0,12.0
2018-03-25,tongzhou_aq#43,251.0,,7.0
2018-03-25,tongzhou_aq#44,248.0,257.0,2.0
2018-03-25,tongzhou_aq#45,224.0,260.0,34.0
2018-03-25,tongzhou_aq#46,196.0,1088.0,56.0
2018-03-25,tongzhou_aq#47,199.0,2075.0,64.0
2018-03-25,shunyi_aq#0,85.0,116.0,15.0
2018-03-25,shunyi_aq#1,116.0,173.0,22.0
2018-03-25,shunyi_aq#2,119.0,170.0,63.0
2018-03-25,shunyi_aq#3,123.0,140.0,91.0
2018-03-25,shunyi_aq#4,132.0,143.0,117.0
2018-03-25,shunyi_aq#5,143.0,148.0,145.0
2018-03-25,shunyi_aq#6,157.0,,172.0
2018-03-25,shunyi_aq#7,141.0,,179.0
2018-03-25,shunyi_aq#8,144.0,,177.0
2018-03-25,shunyi_aq#9,144.0,,188.0
2018-03-25,shunyi_aq#10,145.0,,175.0
2018-03-25,shunyi_aq#11,141.0,,141.0
2018-03-25,shunyi_aq#12,150.0,181.0,17.0
2018-03-25,shunyi_aq#13,164.0,184.0,17.0
2018-03-25,shunyi_aq#14,197.0,207.0,93.0
2018-03-25,shunyi_aq#15,211.0,,101.0
2018-03-25,shunyi_aq#16,207.0,,83.0
2018-03-25,shunyi_aq#17,189.0,,61.0
2018-03-25,shunyi_aq#18,179.0,,52.0
2018-03-25,shunyi_aq#19,176.0,,53.0
2018-03-25,shunyi_aq#20,176.0,,47.0
2018-03-25,shunyi_aq#21,173.0,,18.0
2018-03-25,shunyi_aq#22,185.0,,12.0
2018-03-25,shunyi_aq#23,185.0,,19.0
2018-03-25,shunyi_aq#24,184.0,,24.0
2018-03-25,shunyi_aq#25,194.0,,39.0
2018-03-25,shunyi_aq#26,208.0,239.0,50.0
2018-03-25,shunyi_aq#27,193.0,209.0,92.0
2018-03-25,shunyi_aq#28,193.0,,116.0
2018-03-25,shunyi_aq#29,204.0,,139.0
2018-03-25,shunyi_aq#30,213.0,,165.0
2018-03-25,shunyi_aq#31,208.0,219.0,170.0
2018-03-25,shunyi_aq#32,199.0,,162.0
2018-03-25,shunyi_aq#33,201.0,,
2018-03-25,shunyi_aq#34,207.0,,
2018-03-25,shunyi_aq#35,219.0,228.0,115.0
2018-03-25,shunyi_aq#36,228.0,233.0,88.0
2018-03-25,shunyi_aq#37,243.0,,46.0
2018-03-25,shunyi_aq#38,249.0,257.0,9.0
2018-03-25,shunyi_aq#39,268.0,,16.0
2018-03-25,shunyi_aq#40,265.0,,24.0
2018-03-25,shunyi_aq#41,251.0,,23.0
2018-03-25,shunyi_aq#42,243.0,,39.0
2018-03-25,shunyi_aq#43,227.0,,85.0
2018-03-25,shunyi_aq#44,201.0,,104.0
2018-03-25,shunyi_aq#45,184.0,366.0,94.0
2018-03-25,shunyi_aq#46,206.0,1937.0,89.0
2018-03-25,shunyi_aq#47,189.0,2117.0,89.0
2018-03-25,pingchang_aq#0,61.0,98.0,6.0
2018-03-25,pingchang_aq#1,68.0,118.0,10.0
2018-03-25,pingchang_aq#2,66.0,108.0,31.0
2018-03-25,pingchang_aq#3,97.0,139.0,73.0
2018-03-25,pingchang_aq#4,115.0,156.0,100.0
2018-03-25,pingchang_aq#5,121.0,137.0,119.0
2018-03-25,pingchang_aq#6,127.0,136.0,122.0
2018-03-25,pingchang_aq#7,126.0,,137.0
2018-03-25,pingchang_aq#8,123.0,127.0,140.0
2018-03-25,pingchang_aq#9,143.0,,138.0
2018-03-25,pingchang_aq#10,,6.0,141.0
2018-03-25,pingchang_aq#11,105.0,,
2018-03-25,pingchang_aq#12,135.0,,106.0
2018-03-25,pingchang_aq#13,144.0,,108.0
2018-03-25,pingchang_aq#14,144.0,,76.0
2018-03-25,pingchang_aq#15,139.0,,106.0
2018-03-25,pingchang_aq#16,145.0,,35.0
2018-03-25,pingchang_aq#17,141.0,,93.0
2018-03-25,pingchang_aq#18,145.0,,9.0
2018-03-25,pingchang_aq#19,144.0,,79.0
2018-03-25,pingchang_aq#20,142.0,,71.0
2018-03-25,pingchang_aq#21,145.0,,45.0
2018-03-25,pingchang_aq#22,158.0,174.0,3.0
2018-03-25,pingchang_aq#23,157.0,,3.0
2018-03-25,pingchang_aq#24,153.0,,7.0
2018-03-25,pingchang_aq#25,158.0,,13.0
2018-03-25,pingchang_aq#26,176.0,,49.0
2018-03-25,pingchang_aq#27,183.0,,96.0
2018-03-25,pingchang_aq#28,186.0,,125.0
2018-03-25,pingchang_aq#29,180.0,,150.0
2018-03-25,pingchang_aq#30,201.0,,159.0
2018-03-25,pingchang_aq#31,206.0,,168.0
2018-03-25,pingchang_aq#32,215.0,,174.0
2018-03-25,pingchang_aq#33,213.0,,174.0
2018-03-25,pingchang_aq#34,216.0,,170.0
2018-03-25,pingchang_aq#35,232.0,,111.0
2018-03-25,pingchang_aq#36,251.0,,34.0
2018-03-25,pingchang_aq#37,249.0,,70.0
2018-03-25,pingchang_aq#38,212.0,,114.0
2018-03-25,pingchang_aq#39,197.0,,121.0
2018-03-25,pingchang_aq#40,190.0,,123.0
2018-03-25,pingchang_aq#41,186.0,,114.0
2018-03-25,pingchang_aq#42,185.0,,80.0
2018-03-25,pingchang_aq#43,181.0,,21.0
2018-03-25,pingchang_aq#44,190.0,195.0,4.0
2018-03-25,pingchang_aq#45,191.0,,23.0
2018-03-25,pingchang_aq#46,197.0,,38.0
2018-03-25,pingchang_aq#47,206.0,,18.0
2018-03-25,mentougou_aq#0,79.0,138.0,19.0
2018-03-25,mentougou_aq#1,77.0,109.0,56.0
2018-03-25,mentougou_aq#2,97.0,158.0,79.0
2018-03-25,mentougou_aq#3,137.0,193.0,70.0
2018-03-25,mentougou_aq#4,,,
2018-03-25,mentougou_aq#5,,,
2018-03-25,mentougou_aq#6,105.0,119.0,90.0
2018-03-25,mentougou_aq#7,148.0,,139.0
2018-03-25,mentougou_aq#8,139.0,,178.0
2018-03-25,mentougou_aq#9,139.0,,185.0
2018-03-25,mentougou_aq#10,135.0,,163.0
2018-03-25,mentougou_aq#11,151.0,169.0,102.0
2018-03-25,mentougou_aq#12,159.0,197.0,57.0
2018-03-25,mentougou_aq#13,162.0,174.0,74.0
2018-03-25,mentougou_aq#14,154.0,,90.0
2018-03-25,mentougou_aq#15,146.0,,105.0
2018-03-25,mentougou_aq#16,146.0,,76.0
2018-03-25,mentougou_aq#17,145.0,,85.0
2018-03-25,mentougou_aq#18,140.0,,85.0
2018-03-25,mentougou_aq#19,134.0,,73.0
2018-03-25,mentougou_aq#20,141.0,,54.0
2018-03-25,mentougou_aq#21,129.0,,69.0
2018-03-25,mentougou_aq#22,127.0,,57.0
2018-03-25,mentougou_aq#23,121.0,,57.0
2018-03-25,mentougou_aq#24,127.0,130.0,38.0
2018-03-25,mentougou_aq#25,138.0,142.0,80.0
2018-03-25,mentougou_aq#26,174.0,,90.0
2018-03-25,mentougou_aq#27,194.0,196.0,89.0
2018-03-25,mentougou_aq#28,203.0,,118.0
2018-03-25,mentougou_aq#29,206.0,,151.0
2018-03-25,mentougou_aq#30,222.0,,136.0
2018-03-25,mentougou_aq#31,246.0,,109.0
2018-03-25,mentougou_aq#32,247.0,,122.0
2018-03-25,mentougou_aq#33,245.0,,128.0
2018-03-25,mentougou_aq#34,243.0,,115.0
2018-03-25,mentougou_aq#35,240.0,,117.0
2018-03-25,mentougou_aq#36,240.0,,58.0
2018-03-25,mentougou_aq#37,246.0,,36.0
2018-03-25,mentougou_aq#38,244.0,,40.0
2018-03-25,mentougou_aq#39,239.0,,35.0
2018-03-25,mentougou_aq#40,225.0,,55.0
2018-03-25,mentougou_aq#41,210.0,,53.0
2018-03-25,mentougou_aq#42,198.0,,44.0
2018-03-25,mentougou_aq#43,193.0,,40.0
2018-03-25,mentougou_aq#44,173.0,178.0,40.0
2018-03-25,mentougou_aq#45,169.0,205.0,25.0
2018-03-25,mentougou_aq#46,141.0,265.0,37.0
2018-03-25,mentougou_aq#47,137.0,325.0,19.0
2018-03-25,pinggu_aq#0,94.0,112.0,56.0
2018-03-25,pinggu_aq#1,98.0,136.0,65.0
2018-03-25,pinggu_aq#2,104.0,109.0,81.0
2018-03-25,pinggu_aq#3,117.0,,98.0
2018-03-25,pinggu_aq#4,131.0,,111.0
2018-03-25,pinggu_aq#5,141.0,,126.0
2018-03-25,pinggu_aq#6,130.0,,154.0
2018-03-25,pinggu_aq#7,138.0,,172.0
2018-03-25,pinggu_aq#8,141.0,,182.0
2018-03-25,pinggu_aq#9,153.0,,198.0
2018-03-25,pinggu_aq#10,,,
2018-03-25,pinggu_aq#11,175.0,,176.0
2018-03-25,pinggu_aq#12,,,
2018-03-25,pinggu_aq#13,174.0,,136.0
2018-03-25,pinggu_aq#14,162.0,,137.0
2018-03-25,pinggu_aq#15,160.0,,146.0
2018-03-25,pinggu_aq#16,,,
2018-03-25,pinggu_aq#17,159.0,,128.0
2018-03-25,pinggu_aq#18,,,
2018-03-25,pinggu_aq#19,155.0,,114.0
2018-03-25,pinggu_aq#20,153.0,,
2018-03-25,pinggu_aq#21,152.0,,93.0
2018-03-25,pinggu_aq#22,169.0,,78.0
2018-03-25,pinggu_aq#23,167.0,,64.0
2018-03-25,pinggu_aq#24,164.0,,57.0
2018-03-25,pinggu_aq#25,173.0,184.0,58.0
2018-03-25,pinggu_aq#26,177.0,,87.0
2018-03-25,pinggu_aq#27,177.0,,104.0
2018-03-25,pinggu_aq#28,,,
2018-03-25,pinggu_aq#29,178.0,,136.0
2018-03-25,pinggu_aq#30,164.0,,143.0
2018-03-25,pinggu_aq#31,149.0,,159.0
2018-03-25,pinggu_aq#32,149.0,,164.0
2018-03-25,pinggu_aq#33,147.0,,163.0
2018-03-25,pinggu_aq#34,152.0,170.0,147.0
2018-03-25,pinggu_aq#35,154.0,166.0,132.0
2018-03-25,pinggu_aq#36,170.0,174.0,115.0
2018-03-25,pinggu_aq#37,154.0,159.0,113.0
2018-03-25,pinggu_aq#38,144.0,156.0,89.0
2018-03-25,pinggu_aq#39,167.0,173.0,46.0
2018-03-25,pinggu_aq#40,149.0,,84.0
2018-03-25,pinggu_aq#41,145.0,168.0,60.0
2018-03-25,pinggu_aq#42,146.0,,60.0
2018-03-25,pinggu_aq#43,131.0,155.0,59.0
2018-03-25,pinggu_aq#44,130.0,151.0,55.0
2018-03-25,pinggu_aq#45,128.0,146.0,63.0
2018-03-25,pinggu_aq#46,129.0,159.0,41.0
2018-03-25,pinggu_aq#47,132.0,195.0,16.0
2018-03-25,huairou_aq#0,75.0,86.0,54.0
2018-03-25,huairou_aq#1,79.0,106.0,47.0
2018-03-25,huairou_aq#2,89.0,126.0,66.0
2018-03-25,huairou_aq#3,99.0,134.0,86.0
2018-03-25,huairou_aq#4,109.0,137.0,103.0
2018-03-25,huairou_aq#5,119.0,134.0,127.0
2018-03-25,huairou_aq#6,136.0,,151.0
2018-03-25,huairou_aq#7,138.0,142.0,164.0
2018-03-25,huairou_aq#8,147.0,,171.0
2018-03-25,huairou_aq#9,142.0,,155.0
2018-03-25,huairou_aq#10,137.0,,131.0
2018-03-25,huairou_aq#11,145.0,,102.0
2018-03-25,huairou_aq#12,150.0,162.0,65.0
2018-03-25,huairou_aq#13,166.0,,86.0
2018-03-25,huairou_aq#14,161.0,,92.0
2018-03-25,huairou_aq#15,154.0,,110.0
2018-03-25,huairou_aq#16,146.0,,108.0
2018-03-25,huairou_aq#17,146.0,,103.0
2018-03-25,huairou_aq#18,144.0,,96.0
2018-03-25,huairou_aq#19,150.0,,90.0
2018-03-25,huairou_aq#20,152.0,,
2018-03-25,huairou_aq#21,156.0,,84.0
2018-03-25,huairou_aq#22,157.0,,80.0
2018-03-25,huairou_aq#23,158.0,,81.0
2018-03-25,huairou_aq#24,166.0,,74.0
2018-03-25,huairou_aq#25,162.0,,77.0
2018-03-25,huairou_aq#26,165.0,182.0,80.0
2018-03-25,huairou_aq#27,203.0,,92.0
2018-03-25,huairou_aq#28,201.0,,111.0
2018-03-25,huairou_aq#29,208.0,,130.0
2018-03-25,huairou_aq#30,222.0,,156.0
2018-03-25,huairou_aq#31,226.0,,173.0
